scen,from,to,lid,year,level,bus,latitude_i,longitude_i,area_i,baskv_i,bus_name_i,ord_i,isbb_i,isei_i,islf_i,ispoi_i,iso_i,latitude_j,longitude_j,area_j,baskv_j,bus_name_j,ord_j,isbb_j,isei_j,islf_j,ispoi_j,iso_j
1,207922,220960,1060,2046,27.083053670423798,207922,40.0957,-76.6961,229,230.0,BRIS,6,0,0.0,0,0,PJM,39.1784,-76.529,232,230.0,BRANDN.S,6,0,0.0,0,0,PJM
1,207922,220960,1060,2051,508.80452169965764,207922,40.0957,-76.6961,229,230.0,BRIS,6,0,0.0,0,0,PJM,39.1784,-76.529,232,230.0,BRANDN.S,6,0,0.0,0,0,PJM
1,207922,220985,1061,2046,11.109843494616662,207922,40.0957,-76.6961,229,230.0,BRIS,6,0,0.0,0,0,PJM,39.4413,-76.21669,232,230.0,PERRY361,6,0,0.0,0,0,PJM
1,207922,220985,1061,2051,260.0317352979798,207922,40.0957,-76.6961,229,230.0,BRIS,6,0,0.0,0,0,PJM,39.4413,-76.21669,232,230.0,PERRY361,6,0,0.0,0,0,PJM
1,207922,223938,1062,2051,141.21204827383878,207922,40.0957,-76.6961,229,230.0,BRIS,6,0,0.0,0,0,PJM,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
1,207922,235101,1063,2051,63.07521733914625,207922,40.0957,-76.6961,229,230.0,BRIS,6,0,0.0,0,0,PJM,39.51557,-77.9176,201,500.0,01BEDNGT,6,0,0.0,0,0,PJM
1,207922,235105,1064,2051,89.3357357344847,207922,40.0957,-76.6961,229,230.0,BRIS,6,0,0.0,0,0,PJM,39.29643,-77.5148,201,500.0,01DOUBS,6,0,0.0,0,0,PJM
1,207922,270072,1066,2051,74.91638606181203,207922,40.0957,-76.6961,229,230.0,BRIS,6,0,0.0,0,0,PJM,40.0452,-76.6367,225,500.0,FUR RUN_500,6,0,0.0,0,0,PJM
1,208025,212392,1072,2046,13.372951305443166,208025,40.798,-75.1102,229,230.0,MACR,6,0,0.0,0,0,PJM,40.8289,-76.2421,229,69.0,LOR2 TP,6,0,0.0,0,0,PJM
1,208025,212392,1072,2051,112.76790139512775,208025,40.798,-75.1102,229,230.0,MACR,6,0,0.0,0,0,PJM,40.8289,-76.2421,229,69.0,LOR2 TP,6,0,0.0,0,0,PJM
1,208113,212392,1074,2051,101.46043052523066,208113,41.0887,-76.1498,229,230.0,SUSQ,6,0,0.0,0,0,PJM,40.8289,-76.2421,229,69.0,LOR2 TP,6,0,0.0,0,0,PJM
1,212392,212397,1076,2051,224.63412574081644,212392,40.8289,-76.2421,229,69.0,LOR2 TP,6,0,0.0,0,0,PJM,41.1924,-76.8256,229,230.0,SAEG,6,0,0.0,0,0,PJM
1,213588,213601,1077,2051,25.91949741333631,213588,39.8601,-75.3273,230,230.0,EDDYSTN4,6,0,0.0,0,0,PJM,40.1447,-74.8456,230,230.0,EMILIE7,6,0,0.0,0,0,PJM
1,213588,219110,1082,2046,1.7006583559923456,213588,39.8601,-75.3273,230,230.0,EDDYSTN4,6,0,0.0,0,0,PJM,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
1,213588,219110,1082,2051,138.30980613645056,213588,39.8601,-75.3273,230,230.0,EDDYSTN4,6,0,0.0,0,0,PJM,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
1,213588,219152,1083,2051,20.283016548309483,213588,39.8601,-75.3273,230,230.0,EDDYSTN4,6,0,0.0,0,0,PJM,39.9977,-74.9685,231,230.0,CINN_A,6,0,0.0,0,0,PJM
1,213588,228401,1084,2046,14.577662507970558,213588,39.8601,-75.3273,230,230.0,EDDYSTN4,6,0,0.0,0,0,PJM,39.8122,-75.2496,234,230.0,MCKLTON,6,0,0.0,0,0,PJM
1,213588,228401,1084,2051,317.7685962141851,213588,39.8601,-75.3273,230,230.0,EDDYSTN4,6,0,0.0,0,0,PJM,39.8122,-75.2496,234,230.0,MCKLTON,6,0,0.0,0,0,PJM
1,213601,214071,1086,2051,235.50233348056375,213601,40.1447,-74.8456,230,230.0,EMILIE7,6,0,0.0,0,0,PJM,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM
1,213601,214293,1087,2051,10.138045134820942,213601,40.1447,-74.8456,230,230.0,EMILIE7,6,0,0.0,0,0,PJM,40.2208,-75.5828,230,230.0,LIMERICK7,6,0,0.0,0,0,PJM
1,213601,219102,1088,2051,144.89673223773275,213601,40.1447,-74.8456,230,230.0,EMILIE7,6,0,0.0,0,0,PJM,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
1,213750,219110,1097,2051,22.51461238173389,213750,39.8182,-75.4333,230,230.0,LINWOOD43,6,0,0.0,0,0,PJM,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
1,213750,228401,1098,2051,710.9807562368906,213750,39.8182,-75.4333,230,230.0,LINWOOD43,6,0,0.0,0,0,PJM,39.8122,-75.2496,234,230.0,MCKLTON,6,0,0.0,0,0,PJM
1,213750,231001,1099,2046,89.2734524791199,213750,39.8182,-75.4333,230,230.0,LINWOOD43,6,0,0.0,0,0,PJM,39.74,-75.5094,235,230.0,EDGEMR 5,6,0,0.0,0,0,PJM
1,213750,231001,1099,2051,89.2734524791199,213750,39.8182,-75.4333,230,230.0,LINWOOD43,6,0,0.0,0,0,PJM,39.74,-75.5094,235,230.0,EDGEMR 5,6,0,0.0,0,0,PJM
1,213750,231004,1100,2046,14.137724625791435,213750,39.8182,-75.4333,230,230.0,LINWOOD43,6,0,0.0,0,0,PJM,39.6076,-75.6251,235,230.0,RL_230,6,0,0.0,0,0,PJM
1,213750,231004,1100,2051,14.137724625791435,213750,39.8182,-75.4333,230,230.0,LINWOOD43,6,0,0.0,0,0,PJM,39.6076,-75.6251,235,230.0,RL_230,6,0,0.0,0,0,PJM
1,213866,214293,1102,2051,31.114126960175582,213866,39.753,-76.2671,230,230.0,PCHBTM,6,0,0.0,0,0,PJM,40.2208,-75.5828,230,230.0,LIMERICK7,6,0,0.0,0,0,PJM
1,213866,219110,1103,2051,32.54915185052205,213866,39.753,-76.2671,230,230.0,PCHBTM,6,0,0.0,0,0,PJM,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
1,213866,270072,1104,2051,270.5975878323933,213866,39.753,-76.2671,230,230.0,PCHBTM,6,0,0.0,0,0,PJM,40.0452,-76.6367,225,500.0,FUR RUN_500,6,0,0.0,0,0,PJM
1,214071,219102,1106,2046,9.48989017202414,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
1,214071,219102,1106,2051,93.69948875225776,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
1,214071,219110,1107,2041,77.65748476968862,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
1,214071,219110,1107,2046,362.4752358067694,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
1,214071,219110,1107,2051,1248.7164168287443,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
1,214071,219129,1108,2046,24.998232852532468,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,40.0283,-74.8803,231,230.0,LEVITN_E,6,0,0.0,0,0,PJM
1,214071,219129,1108,2051,107.41331529022727,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,40.0283,-74.8803,231,230.0,LEVITN_E,6,0,0.0,0,0,PJM
1,214071,219141,1109,2046,34.35478285104016,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,39.9977,-74.9685,231,230.0,CINN_Q,6,0,0.0,0,0,PJM
1,214071,219141,1109,2051,167.7466524917931,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,39.9977,-74.9685,231,230.0,CINN_Q,6,0,0.0,0,0,PJM
1,214071,219152,1110,2046,40.47154851360803,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,39.9977,-74.9685,231,230.0,CINN_A,6,0,0.0,0,0,PJM
1,214071,219152,1110,2051,187.89022766044957,214071,39.9418,-75.1895,230,230.0,GRAYSFRY94,6,0,0.0,0,0,PJM,39.9977,-74.9685,231,230.0,CINN_A,6,0,0.0,0,0,PJM
1,214293,219110,1111,2051,116.78014599700472,214293,40.2208,-75.5828,230,230.0,LIMERICK7,6,0,0.0,0,0,PJM,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
1,214293,219141,1112,2051,14.26302397055121,214293,40.2208,-75.5828,230,230.0,LIMERICK7,6,0,0.0,0,0,PJM,39.9977,-74.9685,231,230.0,CINN_Q,6,0,0.0,0,0,PJM
1,214293,219152,1113,2051,16.215489993408426,214293,40.2208,-75.5828,230,230.0,LIMERICK7,6,0,0.0,0,0,PJM,39.9977,-74.9685,231,230.0,CINN_A,6,0,0.0,0,0,PJM
1,216900,217010,1116,2051,2.252339937547042,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM
1,216900,217011,1117,2051,2.812010043435208,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.8991,-74.0706,231,230.0,MAYWOOD_1,6,0,0.0,0,0,PJM
1,216900,217013,1118,2046,0.9969041852783729,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,216900,217013,1118,2051,10.927414032170406,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,216900,217046,1119,2051,158.1274968531118,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.9497,-74.1284,231,230.0,FAIRLAWN,6,0,0.0,0,0,PJM
1,216900,217053,1120,2041,2.154501957824144,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,216900,217053,1120,2046,4.076503189630478,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,216900,217053,1120,2051,19.14493581129674,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,216900,217054,1121,2051,2.4079637395393187,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,216900,217313,1126,2041,0.5445945634865605,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,216900,217313,1126,2046,1.5580474293020625,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,216900,217313,1126,2051,9.749647843288226,216900,40.8613,-74.1583,231,230.0,ATHENIA,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,216904,218300,1141,2051,0.7848425483816683,216904,40.7789,-74.0423,231,230.0,HOMESTED_Y,6,0,0.0,0,0,PJM,40.624,-74.2115,231,230.0,LINDEN,6,0,0.0,0,0,PJM
1,216914,216972,1142,2051,333.51771121054935,216914,40.7898,-74.2573,231,230.0,WORANGE,6,0,0.0,0,0,PJM,40.8032,-74.2912,231,230.0,LAUREL_L,6,0,0.0,0,0,PJM
1,216914,216973,1143,2051,349.24683350475493,216914,40.7898,-74.2573,231,230.0,WORANGE,6,0,0.0,0,0,PJM,40.8032,-74.2912,231,230.0,LAUREL_J,6,0,0.0,0,0,PJM
1,216914,217258,1144,2046,338.72797206513286,216914,40.7898,-74.2573,231,230.0,WORANGE,6,0,0.0,0,0,PJM,40.696,-74.3009,231,230.0,SPRINGRD_2,6,0,0.0,0,0,PJM
1,216914,217258,1144,2051,1388.0377370139447,216914,40.7898,-74.2573,231,230.0,WORANGE,6,0,0.0,0,0,PJM,40.696,-74.3009,231,230.0,SPRINGRD_2,6,0,0.0,0,0,PJM
1,216914,217766,1145,2051,93.41366229696774,216914,40.7898,-74.2573,231,230.0,WORANGE,6,0,0.0,0,0,PJM,40.7649106594506,-74.2462998267618,231,230.0,ORNGHGHTS230,6,0,0.0,0,0,PJM
1,216915,217053,1147,2031,4.158229586979373,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,216915,217053,1147,2036,4.158229586979373,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,216915,217053,1147,2041,5.975666152590121,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,216915,217053,1147,2046,9.748914395195513,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,216915,217053,1147,2051,31.320853016770442,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,216915,217054,1148,2031,254.5137220420249,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,216915,217054,1148,2036,254.5137220420249,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,216915,217054,1148,2041,336.03372851201163,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,216915,217054,1148,2046,663.3343985864859,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,216915,217054,1148,2051,2510.001558991366,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,216915,217313,1149,2031,1.9074063068721454,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,216915,217313,1149,2036,1.9074063068721454,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,216915,217313,1149,2041,2.584438521197063,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,216915,217313,1149,2046,4.453883793933519,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,216915,217313,1149,2051,15.056348660623959,216915,40.8673,-74.2176,231,230.0,CDRGV,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,216918,218300,1165,2051,3.899490605937217,216918,40.7607,-74.1171,231,230.0,TURNPIKE_M,6,0,0.0,0,0,PJM,40.624,-74.2115,231,230.0,LINDEN,6,0,0.0,0,0,PJM
1,216919,218300,1172,2051,4.063185416443432,216919,40.7607,-74.1171,231,230.0,TURNPIKE_B,6,0,0.0,0,0,PJM,40.624,-74.2115,231,230.0,LINDEN,6,0,0.0,0,0,PJM
1,216943,218300,1186,2051,12.168555726447806,216943,40.7456,-74.1026,231,230.0,MMC_NJT,6,0,0.0,0,0,PJM,40.624,-74.2115,231,230.0,LINDEN,6,0,0.0,0,0,PJM
1,216950,216972,1187,2051,260.9363556797276,216950,40.8203,-74.3314,231,230.0,ROSELAND,6,0,0.0,0,0,PJM,40.8032,-74.2912,231,230.0,LAUREL_L,6,0,0.0,0,0,PJM
1,216950,216973,1188,2051,276.91495063289995,216950,40.8203,-74.3314,231,230.0,ROSELAND,6,0,0.0,0,0,PJM,40.8032,-74.2912,231,230.0,LAUREL_J,6,0,0.0,0,0,PJM
1,216950,218504,1189,2051,615.8665290472654,216950,40.8203,-74.3314,231,230.0,ROSELAND,6,0,0.0,0,0,PJM,40.6435,-74.4051,231,230.0,FRONTST_4,6,0,0.0,0,0,PJM
1,217009,217010,1190,2046,38.15638039652242,217009,40.9125,-73.9992,231,230.0,BERGFIELD,6,0,0.0,0,0,PJM,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM
1,217009,217010,1190,2051,573.118816753812,217009,40.9125,-73.9992,231,230.0,BERGFIELD,6,0,0.0,0,0,PJM,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM
1,217009,217013,1192,2041,1.0607590407467375,217009,40.9125,-73.9992,231,230.0,BERGFIELD,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217009,217013,1192,2046,1.827248437477869,217009,40.9125,-73.9992,231,230.0,BERGFIELD,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217009,217013,1192,2051,9.274374239170577,217009,40.9125,-73.9992,231,230.0,BERGFIELD,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217009,217090,1193,2051,138.34732570994964,217009,40.9125,-73.9992,231,230.0,BERGFIELD,6,0,0.0,0,0,PJM,40.8339,-74.0154,231,230.0,NBERGEN_R,6,0,0.0,0,0,PJM
1,217009,217091,1194,2051,113.02635146256836,217009,40.9125,-73.9992,231,230.0,BERGFIELD,6,0,0.0,0,0,PJM,40.8339,-74.0154,231,230.0,NBERGEN_U,6,0,0.0,0,0,PJM
1,217009,217092,1195,2051,0.11311931807500297,217009,40.9125,-73.9992,231,230.0,BERGFIELD,6,0,0.0,0,0,PJM,40.7514,-74.0712,231,230.0,PENHORN_X,6,0,0.0,0,0,PJM
1,217009,217923,1197,2051,26.074688138235658,217009,40.9125,-73.9992,231,230.0,BERGFIELD,6,0,0.0,0,0,PJM,40.8892,-74.101,231,230.0,SADDLEBRK_5,6,0,0.0,0,0,PJM
1,217010,217011,1199,2046,108.39190644996705,217010,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM,40.8991,-74.0706,231,230.0,MAYWOOD_1,6,0,0.0,0,0,PJM
1,217010,217011,1199,2051,753.4779769995887,217010,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM,40.8991,-74.0706,231,230.0,MAYWOOD_1,6,0,0.0,0,0,PJM
1,217010,217013,1200,2031,18.555172595037234,217010,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217010,217013,1200,2036,18.555172595037234,217010,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217010,217013,1200,2041,269.42228692133676,217010,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217010,217013,1200,2046,454.0948727707797,217010,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217010,217013,1200,2051,2046.9823502819258,217010,40.9303,-74.0273,231,230.0,NMILFRD,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217011,217013,1202,2041,0.6822083672720911,217011,40.8991,-74.0706,231,230.0,MAYWOOD_1,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217011,217013,1202,2046,1.5090591435015686,217011,40.8991,-74.0706,231,230.0,MAYWOOD_1,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217011,217013,1202,2051,7.353011598551818,217011,40.8991,-74.0706,231,230.0,MAYWOOD_1,6,0,0.0,0,0,PJM,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM
1,217011,217923,1207,2051,452.3961590333059,217011,40.8991,-74.0706,231,230.0,MAYWOOD_1,6,0,0.0,0,0,PJM,40.8892,-74.101,231,230.0,SADDLEBRK_5,6,0,0.0,0,0,PJM
1,217013,217046,1209,2051,146.61987121167195,217013,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM,40.9497,-74.1284,231,230.0,FAIRLAWN,6,0,0.0,0,0,PJM
1,217013,217053,1210,2051,20.6377373196718,217013,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,217013,217063,1211,2036,10.810953627145409,217013,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217013,217063,1211,2041,283.2383771891541,217013,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217013,217063,1211,2046,471.5065394618148,217013,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217013,217063,1211,2051,1914.6308493755128,217013,41.0079,-74.0462,231,230.0,HILLSDALE,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217046,217053,1213,2051,147.9632256041565,217046,40.9497,-74.1284,231,230.0,FAIRLAWN,6,0,0.0,0,0,PJM,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM
1,217046,217063,1214,2046,30.643211017874364,217046,40.9497,-74.1284,231,230.0,FAIRLAWN,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217046,217063,1214,2051,830.4681100843331,217046,40.9497,-74.1284,231,230.0,FAIRLAWN,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217046,217155,1215,2051,37.5510008398941,217046,40.9497,-74.1284,231,230.0,FAIRLAWN,6,0,0.0,0,0,PJM,40.8404,-74.0242,231,138.0,BERGEN_5,6,0,0.0,0,0,PJM
1,217053,217054,1216,2031,5.635071979103449,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,217053,217054,1216,2036,5.635071979103449,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,217053,217054,1216,2041,8.237193128026169,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,217053,217054,1216,2046,12.88831712505574,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,217053,217054,1216,2051,39.5963865306108,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9069,-74.2452,231,230.0,JACKSNRD,6,0,0.0,0,0,PJM
1,217053,217063,1217,2031,164.46330835357708,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217053,217063,1217,2036,164.46330835357708,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217053,217063,1217,2041,495.57106915167867,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217053,217063,1217,2046,816.4022505847337,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217053,217063,1217,2051,2840.049948589638,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,41.0167,-74.1253,231,345.0,WALDWICK,6,0,0.0,0,0,PJM
1,217053,217155,1218,2051,1.1089890210364182,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.8404,-74.0242,231,138.0,BERGEN_5,6,0,0.0,0,0,PJM
1,217053,217313,1219,2031,422.61670074643143,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,217053,217313,1219,2036,422.61670074643143,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,217053,217313,1219,2041,647.6491127182054,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,217053,217313,1219,2046,994.8789864699637,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
1,217053,217313,1219,2051,3002.1788178424636,217053,40.9664,-74.1507,231,230.0,HAWTHORN_1,6,0,0.0,0,0,PJM,40.9554,-74.2228,231,230.0,HINCHAV_1,6,0,0.0,0,0,PJM
